Brand,Processor_Brand,Processor_Full,Price,Discount,Original_price,RAM_GB,OS,Platform,Storage_GB,Storage_unit,Display_cm,Display_inch,Warranty,Availability,Processor_Gen_Num,Clean_Description
Apple,Apple,Apple M3 Pro Processor,209990,15,249900.0,18.0,Mac OS,Mac,512.0,GB SSD,40.64,16.0,1.0,In Stock,3.0,"Apple M3 Pro Processor; 18 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Limited Warranty"
Acer,Intel,Intel Core Ultra 9 Processor,204990,5,217999.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty
Msi,Intel,Intel Core Ultra 9 Processor,203990,8,223990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year On-Site Warranty
Microsoft,Snapdragon,Snapdragon X Elite Processor,202990,2,207999.0,32.0,Windows 11,Windows,1024.0,TB,35.05,13.8,1.0,In Stock,12.0,Snapdragon X Elite Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.05 cm (13.8 Inch) Touchscreen Display; 1 Year Onsite Warranty
Msi,Intel,Pre-installed Genuine Windows 10 Home OS,201990,0,201990.0,16.0,Windows 10,Windows,1024.0,TB,43.94,17.3,2.0,In Stock,11.0,"Pre-installed Genuine Windows 10 Home OS; Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 43.94 cm (17.3 inch) Display; Steel Series Engine 3, Matrix Display (Extend), VR Ready, Cooler Boost 5, Per-Key RGB gaming keyboard by Steelseries, Hi-Res Audio, Nahimic 3, Thin Bezel, 240Hz Panel, WiFi 6E, Discrete Graphics Mode, Speaker Tuning Engine, 2.5Gb; 2 Year Warranty Term"
Lenovo,AMD,AMD Ryzen 9 16 Core Processor,201190,28,279890.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,9.0,AMD Ryzen 9 16 Core Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core Ultra 7 Processor,199990,19,249111.0,32.0,Windows 11,Windows,1024.0,TB,34.04,13.4,1.0,In Stock,14.0,"Intel Core Ultra 7 Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 34.04 cm (13.4 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service"
Msi,Intel,Intel Core Ultra 7 Processor,199990,22,257990.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,2.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 2 Year Onsite Warranty
Asus,Intel,Intel Core i9 Processor (14th Gen),199990,16,239990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i9 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite warranty
Dell,Intel,Intel Core Ultra 7 Processor,199990,19,248918.0,16.0,Windows 11,Windows,1024.0,TB,36.83,14.5,1.0,In Stock,14.0,"Intel Core Ultra 7 Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 36.83 cm (14.5 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service"
Asus,AMD,AMD Ryzen AI Max Processor,199990,16,239990.0,32.0,Windows 11,Windows,1024.0,TB,34.04,13.4,1.0,In Stock,9.0,"AMD Ryzen AI Max Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 34.04 cm (13.4 inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year; 1 Year Onsite Warranty"
Samsung,Intel,Intel Core i7 Processor (13th Gen),198710,0,198710.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core Ultra 7 Processor,198190,29,279890.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (11th Gen),195210,0,195210.0,16.0,Windows 10,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2019; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),192972,16,232314.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core Ultra 7 Processor,190999,15,224823.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Touchscreen Display; 1 Year Onsite Warranty
Samsung,Intel,Intel Core Ultra 7 Processor,190990,18,235190.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty
Acer,Intel,Intel Core Ultra 7 Processor,189999,11,213999.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty
Asus,Intel,Intel Core Ultra 9 Processor,189990,16,227990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,"Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Msi,Intel,Intel Core Ultra 7 Processor,189990,10,212990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 2 Year On-Site Warranty
Msi,Intel,NVIDIA GeForce RTX 2060,189990,0,189990.0,16.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,8.0,"NVIDIA GeForce RTX 2060; Intel Core i7 Processor (8th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; SteelSeries Engine 3, Cooler Boost Trinity, Dragon Center 2.0, Nahimic 3, True Color 2.0; 2 Years Carry In Warranty"
Hp,Intel,Intel Core i7 Processor (14th Gen),189599,4,197507.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (14th Gen),187990,18,229990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),187939,44,335990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty
Hp,Intel,Intel Core i9 Processor (13th Gen),186047,0,186047.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,13.0,Intel Core i9 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 9 Octa Core Processor,184990,16,221990.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,9.0,"AMD Ryzen 9 Octa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Acer,Intel,Intel Core i9 Processor (14th Gen),183358,8,199990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i9 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year International Travelers Warranty (ITW)
Samsung,Intel,Intel Core i7 Processor (13th Gen),183254,0,183254.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Microsoft,Intel,Intel Core i7 Processor (12th Gen),182990,8,198999.0,16.0,Windows 11,Windows,512.0,GB SSD,33.02,13.0,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 inch) Touchscreen Display; 1 Year Carry-in Warranty
Asus,AMD,AMD Ryzen 9 16 Core Processor,181990,24,239990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,9.0,"AMD Ryzen 9 16 Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year; 1 Year Onsite Warranty"
Asus,Intel,Intel Core i7 Processor (12th Gen),181990,0,181990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core Ultra 9 Processor,180190,28,251890.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 9 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty
Lenovo,Intel,Intel Core Ultra 7 Processor,180190,26,244890.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty
Asus,AMD,AMD Ryzen 7 Octa Core Processor,179990,0,179990.0,16.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2019; 1 Year Onsite Warranty
Asus,Intel,Intel Core i7 Processor (14th Gen),179990,16,215990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,"Intel Core i7 Processor (14th Gen); 32 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Msi,AMD,AMD Ryzen 9 16 Core Processor,179990,10,201990.0,16.0,Windows 11,Windows,1024.0,TB,43.18,17.0,2.0,In Stock,9.0,AMD Ryzen 9 16 Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 43.18 cm (17 Inch) Display; 2 Year On-Site Warranty
Dell,Intel,Intel Core Ultra 7 Processor,179990,15,211772.0,16.0,Windows 11,Windows,512.0,GB SSD,33.02,13.0,1.0,In Stock,14.0,"Intel Core Ultra 7 Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service"
Msi,Intel,Intel Core Ultra 9 Processor,179990,18,219990.0,32.0,Windows 11,Windows,1024.0,TB,43.18,17.0,2.0,In Stock,14.0,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 43.18 cm (17 Inch) Display; 2 Year Onsite Warranty
Dell,Qualcomm,Qualcomm Snapdragon X Elite Processor,179490,21,227418.0,32.0,Windows 11,Windows,1024.0,TB,33.02,13.0,1.0,In Stock,12.0,"Qualcomm Snapdragon X Elite Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 33.02 cm (13 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Warranty"
Microsoft,Intel,Intel Core i7 Processor (12th Gen),178999,0,178999.0,16.0,Windows 11,Windows,512.0,GB SSD,34.29,13.5,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 34.29 cm (13.5 Inch) Touchscreen Display; 1 Year Carry-in Warranty
Microsoft,Snapdragon,Snapdragon X Elite Processor,178990,2,183999.0,16.0,Windows 11,Windows,1024.0,TB,38.1,15.0,1.0,In Stock,12.0,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 38.1 cm (15 Inch) Touchscreen Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (10th Gen),178885,36,279890.0,16.0,Windows 10,Windows,1024.0,TB,39.62,15.6,3.0,In Stock,10.0,Intel Core i7 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 3 Years Warranty + 1 Year Legion Ultimate Support + 1 Year ADP
Microsoft,Snapdragon,Snapdragon X Elite Processor,176990,4,185999.0,16.0,Windows 11,Windows,1024.0,TB,33.02,13.0,1.0,In Stock,12.0,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 33.02 cm (13 Inch) Touchscreen Display; 1 Year Onsite Warranty
Samsung,Intel,Intel Core Ultra 7 Processor,176990,18,218390.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),176990,15,209990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Onsite Warranty
Hp,AMD,AMD Ryzen 9 Octa Core Processor,176731,5,186047.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,9.0,AMD Ryzen 9 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),176108,0,176108.0,16.0,Windows 11,Windows,512.0,GB SSD,40.89,16.1,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i5 Processor (12th Gen),175599,2,179990.0,16.0,Windows 11,Windows,512.0,GB SSD,34.04,13.4,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 34.04 cm (13.4 inch) Touchscreen Display; Microsoft Office Home & Student; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (12th Gen),175000,7,189990.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (13th Gen),174990,18,213582.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 32 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty
Msi,Intel,Intel Core Ultra 9 Processor,174990,13,201990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core Ultra 9 Processor; 32 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty
Asus,Intel,Intel Core Ultra 7 Processor,174990,18,215990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite warranty
Msi,Intel,Intel Core Ultra 9 Processor,174990,15,207990.0,32.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,14.0,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty
Asus,Intel,Intel Core Ultra 7 Processor,174990,21,221990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 + Microsoft 365 Basic; 1 Year Onsite Warranty
Unknown,Intel,Intel Core i5 Processor (12th Gen),174100,0,174100.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty
Msi,Intel,Intel Core i7 Processor (11th Gen),173990,0,173990.0,16.0,Windows 10,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 2 Year Carry-In Warranty Term
Samsung,Intel,Intel Core i5 Processor (13th Gen),172214,0,172214.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty
Microsoft,Snapdragon,Snapdragon X Elite Processor,170990,2,175999.0,16.0,Windows 11,Windows,1024.0,TB,35.05,13.8,1.0,In Stock,12.0,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.05 cm (13.8 Inch) Touchscreen Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core Ultra 9 Processor,170490,20,214336.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Alienware Command Centre 6.0; 1 Year Onsite Hardware Service
Lenovo,Intel,Intel Core i7 Processor (14th Gen),169999,12,195000.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Office Home & Student 2021; 1Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection
Dell,Intel,Intel Core i7 Processor (10th Gen),169990,15,200000.0,16.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,10.0,Intel Core i7 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 9 16 Core Processor,169990,16,203990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,9.0,"AMD Ryzen 9 16 Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Hp,Intel,Intel Core i9 Processor (14th Gen),169990,11,191099.0,24.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i9 Processor (14th Gen); 24 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year Onsite Warranty
Msi,Intel,512 GB SSD for Reduced Boot Up Time and in Game Loading,169990,0,169990.0,512.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,8.0,"512 GB SSD for Reduced Boot Up Time and in Game Loading; Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features); NVIDIA Geforce GTX 1060 for Desktop Level Performance; Per-Key RGB Gaming Keyboard Helps in Customizing Each Key; Intel Core i7 Processor (8th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; SHIFT, Xsplit Gamecaster, Nahimic 3, Cooler Boost Trinity, Dragon Center 2.0, True Color 2.0; 2 Years Carry In Warranty"
Lenovo,Intel,Intel Core i7 Processor (13th Gen),169990,46,314890.0,16.0,Windows 11,Windows,1024.0,TB,33.78,13.3,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 33.78 cm (13.3 Inch) Touchscreen Display; 1 Year Carry-in Warranty
Acer,Intel,Intel Core i9 Processor (14th Gen),169990,15,199990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,1.0,In Stock,14.0,Intel Core i9 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year International Travelers Warranty (ITW)
Samsung,Intel,Intel Core Ultra 7 Processor,166990,19,206390.0,32.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i7 Processor (14th Gen),165899,9,183007.0,16.0,Windows 11,Windows,1024.0,TB,40.89,16.1,1.0,In Stock,14.0,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty
Samsung,Intel,Intel Core i7 Processor (13th Gen),165590,0,165590.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty
Msi,Intel,Intel Core i7 Processor (13th Gen),164990,28,229990.0,16.0,Windows 11,Windows,1024.0,TB,40.64,16.0,2.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty
